term,jsd,count_legal,count_popular,neighbours,scaled_jsd
unfortunate,0.47498450194311115,289,3711,2748,0.49417758369723436
wynkoop,0.6149045604318341,273,275,2734,0.49414776883686906
disturbed,0.5430795442079759,101,1388,4212,0.4940645773979107
benefices,0.7493062819048103,10,102,587,0.4940374787052811
metropolis,0.5847562676830873,26,848,3720,0.4938172043010753
clinton,0.5360164479733044,651,1057,4163,0.493634398270478
abroad,0.4704785074488344,535,3465,2511,0.4934289127837515
senior,0.5782953162126456,318,639,3873,0.49341595662277304
robinson,0.5207349155108331,349,1900,3951,0.4932928372563908
ellis,0.5874149094358154,166,660,3611,0.49321517585156466
enquiry,0.48214743525122955,823,3177,3021,0.4932141674942072
undertaking,0.5214146680971015,321,1903,3956,0.4931749241658241
plentifully,0.5906803047953,15,757,3476,0.49309551208285385
conceal,0.4943857268417719,329,3026,3326,0.4930847865303668
sinclair,0.6781987739349608,33,264,1566,0.4929757343550447
explains,0.6354339988763673,159,303,2374,0.4928390901432182
hereafter,0.44894014462616577,2426,1574,1248,0.49278846153846156
dowry,0.7518906126801921,21,85,554,0.4927797833935018
answerable,0.5476146414757427,512,878,4180,0.4925837320574163
duelling,0.7414868420585922,31,84,605,0.4925619834710744
cumberland,0.4951347776074509,960,2331,3360,0.49255952380952384
written,0.4573852192217958,710,3290,1472,0.49252717391304346
titles,0.5077028305496085,978,1722,3667,0.492500681756204
handles,0.704553001279939,17,207,1180,0.4923728813559322
executed,0.46880708389661263,1584,2416,2194,0.49225159525979945
unhappy,0.46895788021723217,169,3831,2211,0.4920850293984622
oblige,0.4988936286476824,620,2398,3498,0.49199542595769014
impress,0.554886050053857,250,987,4153,0.4916927522273056
notions,0.5227803390236259,46,2094,3990,0.4914786967418546
arnold,0.5232293345932211,647,1425,4033,0.4914455740143814
duties,0.43651990143125113,2060,1940,741,0.49122807017543857
present,0.4424670736115392,1220,2780,226,0.4911504424778761
mile,0.4696956057085267,726,3274,2344,0.4910409556313993
murdering,0.6408469815483359,22,402,2198,0.4909008189262966
earthen,0.6124256191284372,25,527,2751,0.49073064340239914
revolt,0.5818972021331338,81,820,3764,0.4907013815090329
imperfect,0.522263689451994,166,1983,3983,0.4905849861913131
imposition,0.5551983301488037,215,1000,4134,0.49056603773584906
serviceable,0.5626202727754334,80,1040,4045,0.49048207663782445
disagreement,0.6057792908604676,364,243,2976,0.4899193548387097
englishman,0.5566386400012496,13,1177,4113,0.4899100413323608
respected,0.5280896173312583,338,1555,4101,0.48988051694708606
specific,0.5391446172081675,670,856,4209,0.4896650035637919
pound,0.46775554121854496,1815,2185,2075,0.48963855421686747
eminent,0.48811437274520486,198,3463,3191,0.4895017235976183
desolation,0.557696061582058,57,1122,4092,0.48949169110459434
clymer,0.5599321662186121,621,532,4062,0.4894140817331364
inherited,0.6905066165821102,52,197,1310,0.48931297709923666
bradbury,0.7092102912109337,147,48,1028,0.4892996108949416
multiply,0.5740477265981014,91,901,3916,0.48927477017364657
exterminate,0.7166203868248071,10,155,869,0.4890678941311853
debates,0.522393807379121,1275,825,4016,0.48904382470119523
carroll,0.5464186833165366,1232,160,4184,0.4890057361376673
skinner,0.6120750026470427,264,288,2751,0.48891312250090874
ending,0.5682783421596769,447,612,3983,0.48882751694702486
neighbours,0.47987851341488774,148,3852,2997,0.48882215548882213
shocked,0.5999123426142408,5,677,3220,0.4888198757763975
blanks,0.635708728682026,203,237,2279,0.48881088196577444
applause,0.5237653436378445,74,1928,4057,0.48878481636677346
ibid,0.46837583092109336,2654,1346,2220,0.48873873873873874
object,0.44046054864721385,902,3098,833,0.4885954381752701
associate,0.5738093556272345,211,791,3920,0.4885204081632653
dockets,0.7957436083265541,41,9,258,0.4883720930232558
china,0.5167806671531718,267,2013,3938,0.4883189436262062
overthrow,0.5732354386221814,56,958,3932,0.4883011190233978
mifflin,0.5472687369299256,396,967,4176,0.4882662835249042
clarke,0.5548957861646793,541,666,4123,0.48823672083434394
chosen,0.44781846860724644,1655,2345,1229,0.4882017900732303
prolonged,0.6551164263839938,57,292,1828,0.487964989059081
hanson,0.6378232074078869,312,119,2230,0.48789237668161434
blinded,0.6033499993998557,25,606,3073,0.48779694109990235
imperial,0.5333383736368584,147,1583,4160,0.4877403846153846
reclaimed,0.6923011776406112,32,212,1282,0.4875195007800312
interred,0.5975066471368176,17,676,3256,0.48740786240786244
got,0.44739163589727626,224,3776,1188,0.48737373737373735
sealed,0.5246383736587771,637,1299,4098,0.4873108833577355
directing,0.5163182811302566,1072,1216,3934,0.487290289781393
rules,0.45886947566183156,1734,2266,1583,0.48704990524320907
earnest,0.4880548622516934,291,3290,3234,0.487012987012987
survivor,0.6673165417269492,221,101,1690,0.48698224852071004
manner,0.4380047072905248,1391,2609,267,0.4868913857677903
driving,0.573095137446389,127,880,3925,0.48662420382165605
loses,0.5956682437729113,63,648,3309,0.4865518283469326
flowed,0.5757093976825225,100,847,3861,0.4864024864024864
gray,0.5360642356465164,425,1168,4193,0.48628666825661815
sub,0.5519353547176991,746,487,4146,0.48625180897250364
license,0.5469061662625474,1123,238,4174,0.4861044561571634
flushing,0.7369751308236324,7,115,646,0.48606811145510836
ditch,0.5969481667053381,229,463,3253,0.4860129111589302
swords,0.5465371444629497,98,1271,4177,0.48599473306200625
swarm,0.6663881673051747,21,304,1704,0.4859154929577465
descendant,0.7165141787236671,13,155,885,0.4858757062146893
chesterfield,0.6328515092498823,64,396,2365,0.48583509513742074
salisbury,0.6029770093606895,129,490,3026,0.48578982154659617
pastor,0.5196733121284252,17,2135,3982,0.48568558513309895
heard,0.4349289273682464,411,3589,733,0.48567530695770805
needful,0.534036459116478,286,1398,4166,0.485597695631301
chestnut,0.5185573498972005,5,2159,3988,0.485456369107322
oppressed,0.5085243360686019,182,2358,3741,0.4854317027532745
merit,0.46493994603898364,410,3590,1949,0.4853771164699846
hooper,0.6155678414424116,182,340,2631,0.4853667806917522
yearly,0.4730324176471801,1656,2344,2821,0.48528890464374336
complete,0.466512711516316,1082,2918,2154,0.4851439182915506
intimacy,0.6017072334224313,20,613,3082,0.48475016223231665
cabinet,0.5499654235871894,126,1140,4164,0.4843900096061479
gain,0.46632050094051414,379,3621,2134,0.48406747891283974
offensive,0.5290441575651742,327,1466,4136,0.48380077369439073
speaks,0.47303940668152406,168,3832,2867,0.48378095570282525
improving,0.5306769584835361,352,1389,4157,0.48376232860235746
threats,0.5587714686505912,114,1010,4044,0.4836795252225519
intelligent,0.5356122782159632,99,1482,4195,0.4836710369487485
predominant,0.6120949577160335,46,493,2705,0.4835489833641405
reply,0.47220749380298865,783,3217,2825,0.48353982300884957
brothers,0.49265278716164124,355,2885,3382,0.48344175044352455
composed,0.4689626317559461,528,3472,2584,0.48335913312693496
grasping,0.6878409660651024,20,231,1322,0.4833585476550681
thereabouts,0.5840503686044625,56,779,3627,0.4833195478356769
internal,0.4713400775406312,760,3240,2748,0.48326055312954874
cutting,0.519435642768475,421,1710,3996,0.48323323323323325
concerning,0.44425121509652793,919,3081,1190,0.4831932773109244
updike,0.8240605064158901,6,17,89,0.48314606741573035
contracted,0.4958040420701697,807,2273,3461,0.48309737070210923
ride,0.537272531270973,135,1388,4209,0.48301259206462344
thousand,0.4366445852327795,1962,2038,441,0.48299319727891155
stealing,0.5743962347423027,122,820,3848,0.48284823284823286
alike,0.5140554644741013,221,2115,3900,0.4828205128205128
patrons,0.6272918564411671,47,429,2432,0.48273026315789475
seen,0.43556399875773777,248,3752,777,0.4826254826254826
dissolution,0.525509777119705,310,1576,4108,0.4824732229795521
prone,0.6056739104433637,14,569,2873,0.48242255482074486
neglected,0.4798907132176743,365,3547,3062,0.48236446766819074
prospect,0.4658310155515924,322,3678,2179,0.4823313446535108
secretly,0.5493184756658278,83,1167,4170,0.4822541966426859
unaccountable,0.5934426749037298,32,683,3322,0.4822396146899458
administratrix,0.6225680431459679,171,323,2512,0.4820859872611465
barbarous,0.514447015014224,130,2178,3923,0.4820290593933214
outlawry,0.6730620108967676,243,55,1573,0.4818817546090273
mary,0.45758635793330676,661,3339,1721,0.48169668797210924
quills,0.6985890068759772,9,213,1171,0.4816396242527754
nearest,0.5167513155783549,454,1746,3972,0.48162134944612284
rep,0.56083187776386,736,355,4025,0.48149068322981364
also,0.4412340072906747,1032,2968,189,0.48148148148148145
uncontroulable,0.712842618331054,6,163,889,0.4814398200224972
council,0.43412493602925356,1790,2210,592,0.4814189189189189
seek,0.46485945767264625,148,3852,2040,0.48137254901960785
hale,0.6009900613684372,185,436,3032,0.4812005277044855
antient,0.5392731353327775,83,1385,4209,0.481111903064861
treble,0.5883150169241018,463,294,3436,0.4810826542491269
conceived,0.470716327408554,1184,2816,2742,0.48067104303428154
lutherans,0.7105103422836645,4,167,901,0.48057713651498335
business,0.4346245676378564,1152,2848,564,0.4804964539007092
pittance,0.6906383486938529,15,228,1276,0.48040752351097177
social,0.4814862009977452,192,3593,3121,0.4802947773149632
northampton,0.5159019904811779,349,1883,3956,0.48028311425682507
impulse,0.5589787443149058,66,1038,4040,0.4801980198019802
barbarians,0.594275746153321,20,669,3239,0.4800864464340846
something,0.44997306773602996,304,3696,1379,0.48005801305293694
refuse,0.4582590314290421,1869,2131,1779,0.48004496908375494
walker,0.5364544152628352,527,993,4211,0.47993350748040847
veteran,0.6174019435298255,25,479,2557,0.4798592100117325
special,0.46494960895732507,1818,2182,2151,0.4797768479776848
places,0.43694828498158256,1042,2958,807,0.4795539033457249
scruples,0.5894475766247017,79,663,3385,0.4794682422451994
slacken,0.749990436356449,5,97,534,0.4794007490636704
encreased,0.5671988307902043,63,953,3937,0.4792989585979172
joining,0.528372588149764,251,1517,4148,0.4792671166827387
attach,0.5989587297560116,247,402,3134,0.47925973197192084
philips,0.6044217560177129,88,493,2865,0.4792321116928447
conspicuous,0.5243591625022436,135,1736,4111,0.47920214059839455
encouraging,0.5414690980760148,377,1047,4193,0.4791318864774624
enticed,0.728486088465565,8,133,741,0.47908232118758437
extolled,0.6813520203672206,12,251,1386,0.4790764790764791
join,0.4563277410834746,799,3201,1740,0.478735632183908
admire,0.5288283642183291,39,1708,4156,0.47834456207892206
seised,0.7623771793916376,7,67,387,0.4780361757105943
oners,0.7103916839725555,172,5,931,0.47798066595059074
direful,0.686407022209713,6,243,1310,0.4778625954198473
ellsworth,0.553819947622205,1127,37,4073,0.47778050576970293
destined,0.5173911282457546,265,1806,4032,0.47767857142857145
languishes,0.7572400933790194,4,90,492,0.47764227642276424
execrable,0.6275000577497344,23,435,2356,0.47750424448217316
term,0.44785533054121524,2487,1513,1330,0.4774436090225564
show,0.46624026553822606,1332,2668,2348,0.477427597955707
robbed,0.5431326012838379,110,1264,4181,0.4773977517340349
at,0.5028282385536301,902,3098,44,0.4772727272727273
zealous,0.5167015635725034,148,1987,3992,0.47720440881763526
orphans,0.529582009862971,982,724,4163,0.47705981263511893
negligence,0.5594245255683266,327,756,4011,0.4769384193467963
skillful,0.7319943591799875,9,118,669,0.476831091180867
refle,0.8157434254354965,32,3,172,0.47674418604651164
recollecting,0.6106157468352611,18,516,2683,0.4767051807677972
wilbraham,0.7589383913702255,55,35,472,0.4766949152542373
ounces,0.5234810005472699,264,1602,4114,0.47666504618376276
condemn,0.5109818010588014,147,2214,3882,0.47655847501287996
harvey,0.5850669173031904,84,684,3471,0.47651973494670125
discriminating,0.7035018587320264,51,142,1018,0.4764243614931238
thereto,0.4640486946401713,2188,1812,2160,0.47638888888888886
slightly,0.5984178227910463,36,607,3116,0.4762516046213094
step,0.46748977681005727,470,3530,2606,0.47620874904067534
secrecy,0.5395452839312477,381,1058,4198,0.4761791329204383
human,0.43383748595740845,141,3859,752,0.47606382978723405
affirmative,0.48454151432653964,2663,846,3254,0.4757221880762139
holds,0.5035969474001634,326,2211,3744,0.4756944444444444
cruelly,0.5783992199865539,36,830,3702,0.47568881685575365
falsehood,0.549448527142552,85,1114,4113,0.47556528081692195
paris,0.464670645925182,668,3332,2284,0.4754816112084063
cowardice,0.60269692517851,39,543,2871,0.4754440961337513
proposition,0.4705881219072918,2213,1787,2845,0.475219683655536
murdered,0.5268981825021583,76,1694,4146,0.4751567776169802
cease,0.46693284977305455,708,3292,2593,0.4751253374469726
beneath,0.47428300013035224,27,3973,3022,0.4748510919920582
140,0.5459217558157002,492,767,4162,0.47477174435367614
feels,0.5212660777744849,59,1847,4098,0.4743777452415813
negro,0.5019564459166478,1048,1509,3730,0.4742627345844504
blown,0.5638760702390428,40,983,3944,0.47413793103448276
parish,0.4671107614198313,1954,2046,2611,0.47376484105706623
disgrace,0.49870929230925776,157,2579,3654,0.47372742200328405
reserved,0.488486326094967,1197,2103,3359,0.473652872878833
dissolved,0.5091123186744662,312,2087,3856,0.47354771784232363
agreeing,0.562403139075241,497,542,3966,0.4735249621785174
wrapped,0.6122002174699559,8,502,2587,0.4735214534209509
unusual,0.5349400814134002,165,1343,4216,0.47343453510436434
marriages,0.580581740903419,262,548,3574,0.47341913822048126
valuable,0.455012730257155,414,3586,1593,0.47332077840552417
pardons,0.6336974824644594,113,305,2171,0.47305389221556887
issuing,0.5232185770137191,850,989,4115,0.47290400972053465
hart,0.5631144262692274,247,782,3948,0.47289766970618036
holly,0.6594959264952027,17,306,1693,0.47253396337861786
waggoner,0.6849754739932287,29,219,1304,0.4723926380368098
overtook,0.645781922704089,5,361,1918,0.47236704900938475
pledge,0.5429518016849784,355,974,4174,0.47220891231432677
finding,0.4642831141240403,413,3587,2247,0.4721851357365376
appea,0.7559501361402297,71,21,483,0.4720496894409938
threw,0.4892472209947899,78,3159,3384,0.4719267139479905
repaid,0.5859624680529427,297,452,3410,0.4718475073313783
wilfully,0.5565784142331498,490,606,4031,0.47184321508310595
presbyterian,0.527089956202489,25,1701,4159,0.4717480163500842
malt,0.5837205731165861,102,668,3474,0.47150259067357514
1475,0.8101159684966033,28,10,193,0.47150259067357514
esq,0.43216527933987164,1740,2260,768,0.4713541666666667
petitioners,0.509572937622933,1468,870,3896,0.47125256673511295
perpetuity,0.7011390299180109,43,151,1025,0.4712195121951219
wanted,0.4631948481346097,843,3157,2197,0.4710969503868912
aspect,0.5187866995845969,146,1763,4097,0.4710763973639248
built,0.45790971212677906,912,3088,1866,0.47106109324758844
ralston,0.7016591459530862,5,187,1015,0.470935960591133
answers,0.49684899616749073,276,2494,3636,0.47029702970297027
energies,0.6507205467080339,23,323,1814,0.47023153252480704
rebels,0.5353853580337294,86,1399,4207,0.47016876634181126
bench,0.5446267680116619,212,1028,4155,0.4697954271961492
incorporated,0.5138318395393647,1227,941,3986,0.4696437531359759
scholars,0.5862296388890382,54,686,3382,0.46954464813719693
excepted,0.47991784470476445,1677,1990,3185,0.46938775510204084
sailing,0.5379794660549772,224,1200,4193,0.4693536847126163
acting,0.4720610061459885,745,3255,2998,0.4693128752501668
first,0.4407615822681573,905,3095,130,0.46923076923076923
duer,0.6003207370013054,519,67,2890,0.4692041522491349
grows,0.5151329511748494,24,2027,4033,0.4691296801388545
found,0.4352887991417518,800,3200,307,0.46905537459283386
retained,0.5070610378068406,727,1650,3871,0.46887109274089384
terms,0.4371339576632784,901,3099,851,0.4688601645123384
supplement,0.5199173942538341,1105,775,4106,0.4688261081344374
accompanies,0.6372781896437114,53,344,2069,0.4688255195746738
beef,0.48441921201158866,1312,2093,3306,0.46854204476709016
forward,0.45422112626914757,1054,2946,1618,0.4684796044499382
geneva,0.5700987741719407,82,833,3787,0.4684446791655664
edifice,0.6008775599267521,36,535,2825,0.46831858407079646
corrections,0.683980452203982,37,209,1294,0.46831530139103555
globe,0.490186022649182,92,2957,3481,0.4682562482045389
murder,0.4655207843095842,456,3544,2612,0.46822358346094944
relieved,0.5023209405729747,504,1992,3776,0.4682203389830508
commonwealth,0.4389609981753561,2432,1568,1064,0.4680451127819549
perusal,0.5602068477031589,113,920,3957,0.4680313368713672
break,0.46081205472714765,504,3496,2086,0.4678811121764142
uncle,0.508580113262028,40,2291,3905,0.4676056338028169
glowed,0.6837455515161711,4,242,1294,0.46754250386398766
extended,0.4634032346059093,1127,2873,2400,0.4675
product,0.5632668244199018,255,741,3919,0.46746619035468234
leisure,0.5149820196456947,108,1928,4037,0.4674263066633639
